DateTime,Road,Vehicles,ID,Outlier_Flag,Synthetic_Segment_Unverified,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,road_East,road_North,road_South,road_West,lag_168,roll_mean_24,trailing_fence,outlier_trailing,split
2015-11-10 20:00:00,East,7,20151110203,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,5.583333333333333,,False,train
2015-11-10 21:00:00,East,9,20151110213,False,False,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,5.625,,False,train
2015-11-10 22:00:00,East,6,20151110223,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,9.0,5.791666666666667,,False,train
2015-11-10 23:00:00,East,7,20151110233,False,False,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,5.708333333333333,,False,train
2015-11-11 00:00:00,East,6,20151111003,False,False,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,2.0,5.666666666666667,,False,train
2015-11-11 01:00:00,East,5,20151111013,False,False,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,5.416666666666667,,False,train
2015-11-11 02:00:00,East,3,20151111023,False,False,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,5.375,,False,train
2015-11-11 03:00:00,East,5,20151111033,False,False,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,5.208333333333333,,False,train
2015-11-11 04:00:00,East,6,20151111043,False,False,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,1.0,5.25,,False,train
2015-11-11 05:00:00,East,2,20151111053,False,False,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,5.25,,False,train
2015-11-11 06:00:00,East,4,20151111063,False,False,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,2.0,5.041666666666667,,False,train
2015-11-11 07:00:00,East,3,20151111073,False,False,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,5.083333333333333,,False,train
2015-11-11 08:00:00,East,2,20151111083,False,False,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.958333333333333,,False,train
2015-11-11 09:00:00,East,6,20151111093,False,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.875,,False,train
2015-11-11 10:00:00,East,3,20151111103,False,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,4.875,,False,train
2015-11-11 11:00:00,East,3,20151111113,False,False,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.791666666666667,,False,train
2015-11-11 12:00:00,East,6,20151111123,False,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,7.0,4.708333333333333,,False,train
2015-11-11 13:00:00,East,5,20151111133,False,False,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.875,,False,train
2015-11-11 14:00:00,East,6,20151111143,False,False,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.916666666666667,,False,train
2015-11-11 15:00:00,East,4,20151111153,False,False,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,7.0,4.875,,False,train
2015-11-11 16:00:00,East,4,20151111163,False,False,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,9.0,4.791666666666667,,False,train
2015-11-11 17:00:00,East,6,20151111173,False,False,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,8.0,4.791666666666667,,False,train
2015-11-11 18:00:00,East,5,20151111183,False,False,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,7.0,4.791666666666667,,False,train
2015-11-11 19:00:00,East,6,20151111193,False,False,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,4.916666666666667,,False,train
2015-11-11 20:00:00,East,5,20151111203,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,8.0,4.958333333333333,,False,train
2015-11-11 21:00:00,East,8,20151111213,False,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.875,,False,train
2015-11-11 22:00:00,East,2,20151111223,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.833333333333333,,False,train
2015-11-11 23:00:00,East,6,20151111233,False,False,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.666666666666667,,False,train
2015-11-12 00:00:00,East,6,20151112003,False,False,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,4.625,,False,train
2015-11-12 01:00:00,East,5,20151112013,False,False,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,4.625,,False,train
2015-11-12 02:00:00,East,4,20151112023,False,False,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,1.0,4.625,,False,train
2015-11-12 03:00:00,East,3,20151112033,False,False,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,2.0,4.666666666666667,,False,train
2015-11-12 04:00:00,East,5,20151112043,False,False,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,1.0,4.583333333333333,,False,train
2015-11-12 05:00:00,East,2,20151112053,False,False,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.541666666666667,,False,train
2015-11-12 06:00:00,East,1,20151112063,False,False,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.541666666666667,,False,train
2015-11-12 07:00:00,East,5,20151112073,False,False,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.416666666666667,,False,train
2015-11-12 08:00:00,East,5,20151112083,False,False,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.5,,False,train
2015-11-12 09:00:00,East,2,20151112093,False,False,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.625,,False,train
2015-11-12 10:00:00,East,5,20151112103,False,False,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.458333333333333,,False,train
2015-11-12 11:00:00,East,6,20151112113,False,False,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,2.0,4.541666666666667,,False,train
2015-11-12 12:00:00,East,6,20151112123,False,False,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,7.0,4.666666666666667,,False,train
2015-11-12 13:00:00,East,6,20151112133,False,False,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,4.666666666666667,,False,train
2015-11-12 14:00:00,East,3,20151112143,False,False,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.708333333333333,,False,train
2015-11-12 15:00:00,East,8,20151112153,False,False,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.583333333333333,,False,train
2015-11-12 16:00:00,East,4,20151112163,False,False,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.75,,False,train
2015-11-12 17:00:00,East,6,20151112173,False,False,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,4.75,,False,train
2015-11-12 18:00:00,East,9,20151112183,False,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,8.0,4.75,,False,train
2015-11-12 19:00:00,East,6,20151112193,False,False,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.916666666666667,,False,train
2015-11-12 20:00:00,East,4,20151112203,False,False,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,4.916666666666667,,False,train
2015-11-12 21:00:00,East,7,20151112213,False,False,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.875,,False,train
2015-11-12 22:00:00,East,3,20151112223,False,False,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,4.0,4.833333333333333,,False,train
2015-11-12 23:00:00,East,5,20151112233,False,False,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,6.0,4.875,,False,train
2015-11-13 00:00:00,East,4,20151113003,False,False,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,4.833333333333333,,False,train
2015-11-13 01:00:00,East,3,20151113013,False,False,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,4.75,,False,train
2015-11-13 02:00:00,East,4,20151113023,False,False,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,2.0,4.666666666666667,,False,train
2015-11-13 03:00:00,East,6,20151113033,False,False,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,4.666666666666667,,False,train
2015-11-13 04:00:00,East,4,20151113043,False,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,1.0,4.791666666666667,,False,train
2015-11-13 05:00:00,East,2,20151113053,False,False,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,4.75,,False,train
2015-11-13 06:00:00,East,5,20151113063,False,False,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,2.0,4.75,,False,train
2015-11-13 07:00:00,East,3,20151113073,False,False,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,5.0,4.916666666666667,,False,train
2015-11-13 08:00:00,East,4,20151113083,False,False,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,3.0,4.833333333333333,,False,train
2015-11-13 09:00:00,East,3,20151113093,False,False,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,7.0,4.791666666666667,,False,train
