DateTime,Road,Vehicles,ID,Outlier_Flag,Synthetic_Segment_Unverified,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,road_East,road_North,road_South,road_West,lag_168,lag_336,roll_168_lag168,trailing_fence,outlier_trailing,split
2016-12-20 10:00:00,East,15,20161220103,False,False,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,8.0,17.0,12.404761904761905,31.5,False,train
2016-12-20 11:00:00,East,21,20161220113,False,False,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,14.0,19.0,12.375,31.5,False,train
2016-12-20 12:00:00,East,19,20161220123,False,False,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,16.0,13.0,12.392857142857142,31.5,False,train
2016-12-20 13:00:00,East,21,20161220133,False,False,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,16.0,16.0,12.392857142857142,31.5,False,train
2016-12-20 14:00:00,East,18,20161220143,False,False,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,17.0,17.0,12.392857142857142,31.5,False,train
2016-12-20 15:00:00,East,19,20161220153,False,False,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,15.0,18.0,12.375,31.5,False,train
2016-12-20 16:00:00,East,18,20161220163,False,False,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,15.0,21.0,12.339285714285714,31.5,False,train
2016-12-20 17:00:00,East,17,20161220173,False,False,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,17.0,16.0,12.345238095238095,31.5,False,train
2016-12-20 18:00:00,East,22,20161220183,False,False,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,14.0,20.0,12.30952380952381,31.5,False,train
2016-12-20 19:00:00,East,12,20161220193,False,False,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,13.0,19.0,12.273809523809524,31.5,False,train
2016-12-20 20:00:00,East,18,20161220203,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,18.0,16.0,12.285714285714286,31.5,False,train
2016-12-20 21:00:00,East,18,20161220213,False,False,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,10.0,15.0,12.255952380952381,31.5,False,train
2016-12-20 22:00:00,East,17,20161220223,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,13.0,18.0,12.226190476190476,31.5,False,train
2016-12-20 23:00:00,East,15,20161220233,False,False,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,15.0,12.0,12.244047619047619,31.5,False,train
2016-12-21 00:00:00,East,12,20161221003,False,False,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,12.0,11.0,12.25,31.5,False,train
2016-12-21 01:00:00,East,8,20161221013,False,False,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,9.0,12.0,12.232142857142858,31.5,False,train
2016-12-21 02:00:00,East,7,20161221023,False,False,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,8.0,9.0,12.226190476190476,31.5,False,train
2016-12-21 03:00:00,East,8,20161221033,False,False,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,9.0,7.0,12.238095238095237,31.5,False,train
2016-12-21 04:00:00,East,8,20161221043,False,False,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,4.0,5.0,12.232142857142858,31.5,False,train
2016-12-21 05:00:00,East,5,20161221053,False,False,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,4.0,4.0,12.232142857142858,31.5,False,train
2016-12-21 06:00:00,East,8,20161221063,False,False,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,8.0,7.0,12.238095238095237,31.5,False,train
2016-12-21 07:00:00,East,8,20161221073,False,False,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,10.0,9.0,12.244047619047619,31.5,False,train
2016-12-21 08:00:00,East,12,20161221083,False,False,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,10.0,10.0,12.244047619047619,31.5,False,train
2016-12-21 09:00:00,East,13,20161221093,False,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,9.0,9.0,12.244047619047619,31.5,False,train
2016-12-21 10:00:00,East,15,20161221103,False,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,8.0,14.0,12.208333333333334,31.5,False,train
2016-12-21 11:00:00,East,15,20161221113,False,False,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,14.0,14.0,12.208333333333334,31.5,False,train
2016-12-21 12:00:00,East,20,20161221123,False,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,18.0,22.0,12.18452380952381,31.5,False,train
2016-12-21 13:00:00,East,15,20161221133,False,False,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,19.0,12.0,12.226190476190476,31.5,False,train
2016-12-21 14:00:00,East,16,20161221143,False,False,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,15.0,15.0,12.226190476190476,31.5,False,train
2016-12-21 15:00:00,East,21,20161221153,False,False,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,13.0,17.0,12.202380952380953,31.5,False,train
2016-12-21 16:00:00,East,17,20161221163,False,False,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,12.0,17.0,12.172619047619047,31.5,False,train
2016-12-21 17:00:00,East,15,20161221173,False,False,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,41.0,12.0,12.345238095238095,31.5,False,train
2016-12-21 18:00:00,East,17,20161221183,False,False,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,31.0,28.0,12.363095238095237,31.5,False,train
2016-12-21 19:00:00,East,15,20161221193,False,False,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,32.0,22.0,12.422619047619047,31.5,False,train
2016-12-21 20:00:00,East,17,20161221203,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,22.0,20.0,12.43452380952381,31.5,False,train
2016-12-21 21:00:00,East,14,20161221213,False,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,31.0,17.0,12.517857142857142,31.5,False,train
2016-12-21 22:00:00,East,18,20161221223,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,79.0,13.0,12.910714285714286,31.5,False,train
2016-12-21 23:00:00,East,15,20161221233,False,False,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,54.0,11.0,13.166666666666666,31.5,False,train
2016-12-22 00:00:00,East,14,20161222003,False,False,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,37.0,13.0,13.30952380952381,31.5,False,train
2016-12-22 01:00:00,East,13,20161222013,False,False,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,23.0,7.0,13.404761904761905,31.5,False,train
2016-12-22 02:00:00,East,9,20161222023,False,False,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,13.0,10.0,13.422619047619047,31.5,False,train
2016-12-22 03:00:00,East,8,20161222033,False,False,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,12.0,7.0,13.452380952380953,31.5,False,train
2016-12-22 04:00:00,East,9,20161222043,False,False,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,9.0,4.0,13.482142857142858,31.5,False,train
2016-12-22 05:00:00,East,6,20161222053,False,False,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,7.0,5.0,13.494047619047619,31.5,False,train
2016-12-22 06:00:00,East,8,20161222063,False,False,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,16.0,6.0,13.553571428571429,31.5,False,train
2016-12-22 07:00:00,East,7,20161222073,False,False,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,15.0,6.0,13.607142857142858,31.5,False,train
2016-12-22 08:00:00,East,7,20161222083,False,False,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,19.0,11.0,13.654761904761905,31.5,False,train
2016-12-22 09:00:00,East,10,20161222093,False,False,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,29.0,9.0,13.773809523809524,31.5,False,train
2016-12-22 10:00:00,East,15,20161222103,False,False,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,30.0,12.0,13.880952380952381,31.5,False,train
2016-12-22 11:00:00,East,18,20161222113,False,False,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,35.0,18.0,13.982142857142858,31.5,False,train
2016-12-22 12:00:00,East,14,20161222123,False,False,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,33.0,22.0,14.047619047619047,31.5,False,train
2016-12-22 13:00:00,East,15,20161222133,False,False,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,28.0,18.0,14.107142857142858,29.625,False,train
2016-12-22 14:00:00,East,16,20161222143,False,False,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,27.0,16.0,14.172619047619047,29.0,False,train
2016-12-22 15:00:00,East,19,20161222153,False,False,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,26.0,17.0,14.226190476190476,29.0,False,train
2016-12-22 16:00:00,East,17,20161222163,False,False,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,28.0,17.0,14.291666666666666,29.0,False,train
2016-12-22 17:00:00,East,14,20161222173,False,False,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,25.0,14.0,14.357142857142858,29.0,False,train
2016-12-22 18:00:00,East,16,20161222183,False,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,26.0,20.0,14.392857142857142,29.0,False,train
2016-12-22 19:00:00,East,14,20161222193,False,False,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,21.0,22.0,14.386904761904763,29.0,False,train
2016-12-22 20:00:00,East,14,20161222203,False,False,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,21.0,13.0,14.43452380952381,29.0,False,train
2016-12-22 21:00:00,East,15,20161222213,False,False,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,22.0,13.0,14.488095238095237,29.0,False,train
2016-12-22 22:00:00,East,15,20161222223,False,False,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,21.0,15.0,14.523809523809524,29.0,False,train
2016-12-22 23:00:00,East,16,20161222233,False,False,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,22.0,14.0,14.571428571428571,29.0,False,train
2016-12-23 00:00:00,East,11,20161223003,False,False,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,19.0,13.0,14.607142857142858,29.0,False,train
2016-12-23 01:00:00,East,8,20161223013,False,False,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,9.0,9.0,14.607142857142858,29.0,False,train
2016-12-23 02:00:00,East,6,20161223023,False,False,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,9.0,10.0,14.601190476190476,29.0,False,train
2016-12-23 03:00:00,East,5,20161223033,False,False,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,8.0,8.0,14.601190476190476,29.0,False,train
2016-12-23 04:00:00,East,4,20161223043,False,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,5.0,8.0,14.583333333333334,29.0,False,train
2016-12-23 05:00:00,East,7,20161223053,False,False,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,7.0,5.0,14.595238095238095,29.0,False,train
2016-12-23 06:00:00,East,8,20161223063,False,False,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,4.0,8.0,14.571428571428571,29.0,False,train
2016-12-23 07:00:00,East,9,20161223073,False,False,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,11.0,6.0,14.601190476190476,29.0,False,train
2016-12-23 08:00:00,East,7,20161223083,False,False,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,12.0,9.0,14.619047619047619,29.0,False,train
2016-12-23 09:00:00,East,7,20161223093,False,False,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,10.0,6.0,14.642857142857142,29.0,False,train
2016-12-23 10:00:00,East,10,20161223103,False,False,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,19.0,12.0,14.68452380952381,29.0,False,train
2016-12-23 11:00:00,East,16,20161223113,False,False,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,22.0,15.0,14.726190476190476,29.0,False,train
2016-12-23 12:00:00,East,14,20161223123,False,False,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,20.0,17.0,14.744047619047619,29.0,False,train
2016-12-23 13:00:00,East,14,20161223133,False,False,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,20.0,17.0,14.761904761904763,29.0,False,train
2016-12-23 14:00:00,East,14,20161223143,False,False,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,20.0,18.0,14.773809523809524,29.0,False,train
2016-12-23 15:00:00,East,14,20161223153,False,False,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,24.0,20.0,14.797619047619047,29.0,False,train
2016-12-23 16:00:00,East,16,20161223163,False,False,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,20.0,16.0,14.821428571428571,29.0,False,train
2016-12-23 17:00:00,East,12,20161223173,False,False,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,16.0,15.0,14.827380952380953,29.0,False,train
2016-12-23 18:00:00,East,15,20161223183,False,False,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,21.0,14.0,14.869047619047619,29.0,False,train
2016-12-23 19:00:00,East,12,20161223193,False,False,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,14.0,15.0,14.863095238095237,29.0,False,train
2016-12-23 20:00:00,East,14,20161223203,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,14.0,13.0,14.869047619047619,29.0,False,train
2016-12-23 21:00:00,East,11,20161223213,False,False,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,18.0,15.0,14.886904761904763,29.0,False,train
2016-12-23 22:00:00,East,10,20161223223,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,15.0,16.0,14.880952380952381,29.0,False,train
2016-12-23 23:00:00,East,9,20161223233,False,False,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,14.0,13.0,14.886904761904763,29.0,False,train
2016-12-24 00:00:00,East,10,20161224003,False,False,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1,1,0,0,0,11.0,12.0,14.880952380952381,29.0,False,train
